tiempo,referencia,hc,f_pid,predicted_hc
23647,25,24.569342006457,46.8361573805332,24.5570905712088
23648,25,24.9171963211186,9.52882265799952,24.6599354339485
23649,25,24.9333853560972,7.7925564483653,24.5251806277558
23650,25,24.0197117795659,100,24.3765760324577
23651,25,24.5084149198045,53.3707342543199,24.8786633502715
23652,25,25.0187401525001,0,25.0562284413589
23653,25,24.9092894607478,10.37698423286,24.9261524221066
23654,25,24.999637599726,0.687154863308975,24.7800412640054
23655,25,24.5832407962511,45.345712070098,24.6330297659538
23656,25,24.728206776271,29.7981499299994,24.7199408101743
23657,25,24.6766854620468,35.3238364562918,24.7014593930038
23658,25,24.899207027447,11.4584289910172,24.7185304249018
23659,25,24.5494296183442,48.9720656019142,24.5794954954704
23660,25,24.8313991003918,18.7308810509793,24.6942447810822
23661,25,24.8124860807165,20.7593182765005,24.593425031797
23662,25,24.5322098765628,50.8189588170417,24.4956272894525
23663,25,24.4722608985525,57.2485307276948,24.6277622159271
23664,25,25.0122018911121,0,24.818514808237
23665,25,24.457060348735,58.8788382076731,24.6887481515315
23666,25,24.9206116582748,9.16301135015394,24.8764905056055
23667,25,24.8070581977259,21.3416274644607,24.7476643214657
23668,25,24.8200328051717,19.950118971722,24.6530296640577
23669,25,24.4701598867984,57.4740064021727,24.5503009115438
23670,25,24.9683409528126,4.04413693010886,24.7316863575213
23671,25,24.4916603601367,55.1681334737148,24.601564162856
23672,25,24.7745803804206,24.8250091330267,24.7627176836898
23673,25,24.6365019725551,39.6339395885893,24.7105938323416
23674,25,24.4867068686502,55.6994986875523,24.7580894761114
23675,25,24.8790821041074,13.6173029856499,24.9310524575284
23676,25,24.8508341291769,16.646909675324,24.801249114391
23677,25,24.561534693144,47.6742882263634,24.6713307916468
23678,25,24.4663636004783,57.8814291743445,24.7763008589837
23679,25,25.147721313298,0,24.9683523767381
23680,25,24.7638412168361,25.9769911345775,24.8395972352007
23681,25,24.7714332949517,25.162762979219,24.780062597997
23682,25,24.7616365031283,26.2134904104095,24.7189317222082
23683,25,24.8118985885765,20.8229041760948,24.6653717177004
23684,25,24.5812207747875,45.563117405306,24.5712714991821
