tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
20670,30,26.5493098538822,0.01,27.6740114766886,28.8708870262623,30.3709511082107,29.4794348478591,0.01,0.01,45.9012272718191,45.9012272718191,26.354025,0.19528496679723872
20680,30,29.2441123043226,78.8513008778536,26.5493098538822,27.6740114766886,28.8708870262623,30.3709511082107,0.01,0.01,0.01,45.9012272718191,29.181496,0.06261663781869231
20690,30,31.7873260761031,78.8513008778536,29.2441123043226,26.5493098538822,27.6740114766886,28.8708870262623,78.8513008778536,0.01,0.01,0.01,31.514551,0.27277491338337256
20700,30,33.9491637931077,78.8513008778536,31.7873260761031,29.2441123043226,26.5493098538822,27.6740114766886,78.8513008778536,78.8513008778536,0.01,0.01,33.88392,0.06524503090066958
20710,30,32.8376772446956,0.01,33.9491637931077,31.7873260761031,29.2441123043226,26.5493098538822,78.8513008778536,78.8513008778536,78.8513008778536,0.01,32.925068,-0.08739065691572989
20720,30,31.8088388115665,0.01,32.8376772446956,33.9491637931077,31.7873260761031,29.2441123043226,0.01,78.8513008778536,78.8513008778536,78.8513008778536,31.791885,0.01695343558993656
20730,30,30.6802254937355,0.01,31.8088388115665,32.8376772446956,33.9491637931077,31.7873260761031,0.01,0.01,78.8513008778536,78.8513008778536,30.692766,-0.012540695839696525
20740,30,29.653710782569,19.7128252194634,30.6802254937355,31.8088388115665,32.8376772446956,33.9491637931077,0.01,0.01,0.01,78.8513008778536,29.837465,-0.18375450368588275
20750,30,28.7427439387804,19.7128252194634,29.653710782569,30.6802254937355,31.8088388115665,32.8376772446956,19.7128252194634,0.01,0.01,0.01,28.799248,-0.056503802918818735
20760,30,27.9987380378801,19.7128252194634,28.7427439387804,29.653710782569,30.6802254937355,31.8088388115665,19.7128252194634,19.7128252194634,0.01,0.01,27.868557,0.13018106156173914
20770,30,27.5825048442163,26.4260194357385,27.9987380378801,28.7427439387804,29.653710782569,30.6802254937355,19.7128252194634,19.7128252194634,19.7128252194634,0.01,27.516708,0.06579647019286128
20780,30,26.8793529153812,26.4260194357385,27.5825048442163,27.9987380378801,28.7427439387804,29.653710782569,26.4260194357385,19.7128252194634,19.7128252194634,19.7128252194634,27.084612,-0.20525897731899434
20790,30,26.2972561409833,26.4260194357385,26.8793529153812,27.5825048442163,27.9987380378801,28.7427439387804,26.4260194357385,26.4260194357385,19.7128252194634,19.7128252194634,26.369564,-0.07230791541318382
20800,12,27.8780678596167,59.5718585785556,26.2972561409833,26.8793529153812,27.5825048442163,27.9987380378801,26.4260194357385,26.4260194357385,26.4260194357385,19.7128252194634,27.920088,-0.04201995471435538
