tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1
84980,7,39.6205778935072,0.01,40.5958521942099,41.2757273999031,35.3350688763493,26.7861138885722,0.01,99.6931884966101,99.6931884966101,99.6931884966101,39.74710464477539
84990,7,38.8049663483176,0.01,39.6205778935072,40.5958521942099,41.2757273999031,35.3350688763493,0.01,0.01,99.6931884966101,99.6931884966101,38.677650451660156
85000,7,39.1279445959861,24.9232971241525,38.8049663483176,39.6205778935072,40.5958521942099,41.2757273999031,0.01,0.01,0.01,99.6931884966101,38.19243240356445
85010,7,39.5428728558289,24.9232971241525,39.1279445959861,38.8049663483176,39.6205778935072,40.5958521942099,24.9232971241525,0.01,0.01,0.01,38.74115753173828
85020,7,39.8686661329909,24.9232971241525,39.5428728558289,39.1279445959861,38.8049663483176,39.6205778935072,24.9232971241525,24.9232971241525,0.01,0.01,39.16781997680664
85030,7,38.9348942550004,0.01,39.8686661329909,39.5428728558289,39.1279445959861,38.8049663483176,24.9232971241525,24.9232971241525,24.9232971241525,0.01,39.03641128540039
85040,7,38.1453070195992,0.01,38.9348942550004,39.8686661329909,39.5428728558289,39.1279445959861,0.01,24.9232971241525,24.9232971241525,24.9232971241525,37.993343353271484
85050,7,37.1490617124315,0.01,38.1453070195992,38.9348942550004,39.8686661329909,39.5428728558289,0.01,0.01,24.9232971241525,24.9232971241525,37.23149108886719
85060,7,36.2209493047958,6.23082428103813,37.1490617124315,38.1453070195992,38.9348942550004,39.8686661329909,0.01,0.01,0.01,24.9232971241525,36.1407356262207
85070,7,35.269722849636,6.23082428103813,36.2209493047958,37.1490617124315,38.1453070195992,38.9348942550004,6.23082428103813,0.01,0.01,0.01,35.191654205322266
85080,7,34.1645250238546,6.23082428103813,35.269722849636,36.2209493047958,37.1490617124315,38.1453070195992,6.23082428103813,6.23082428103813,0.01,0.01,34.219791412353516
85090,7,33.0665633249349,0.01,34.1645250238546,35.269722849636,36.2209493047958,37.1490617124315,6.23082428103813,6.23082428103813,6.23082428103813,0.01,33.03386688232422
85100,7,32.0836642399065,0.01,33.0665633249349,34.1645250238546,35.269722849636,36.2209493047958,0.01,6.23082428103813,6.23082428103813,6.23082428103813,31.943592071533203
85110,7,30.9771039756351,0.01,32.0836642399065,33.0665633249349,34.1645250238546,35.269722849636,0.01,0.01,6.23082428103813,6.23082428103813,30.974365234375
85120,7,29.6914112058549,1.55770607025953,30.9771039756351,32.0836642399065,33.0665633249349,34.1645250238546,0.01,0.01,0.01,6.23082428103813,29.83291244506836
85130,7,28.5032896701493,1.55770607025953,29.6914112058549,30.9771039756351,32.0836642399065,33.0665633249349,1.55770607025953,0.01,0.01,0.01,28.43206787109375
85140,7,27.1922275075043,1.55770607025953,28.5032896701493,29.6914112058549,30.9771039756351,32.0836642399065,1.55770607025953,1.55770607025953,0.01,0.01,27.242950439453125
85150,7,25.7942140399527,0.01,27.1922275075043,28.5032896701493,29.6914112058549,30.9771039756351,1.55770607025953,1.55770607025953,1.55770607025953,0.01,25.75847625732422
85160,7,24.4463555755643,0.01,25.7942140399527,27.1922275075043,28.5032896701493,29.6914112058549,0.01,1.55770607025953,1.55770607025953,1.55770607025953,24.288372039794922
85170,7,22.8116308679076,0.01,24.4463555755643,25.7942140399527,27.1922275075043,28.5032896701493,0.01,0.01,1.55770607025953,1.55770607025953,22.9094295501709
85180,7,21.3098877354122,0.389426517564883,22.8116308679076,24.4463555755643,25.7942140399527,27.1922275075043,0.01,0.01,0.01,1.55770607025953,21.072734832763672
85190,7,19.5255608601525,0.389426517564883,21.3098877354122,22.8116308679076,24.4463555755643,25.7942140399527,0.389426517564883,0.01,0.01,0.01,19.586610794067383
85200,5,17.503906754897,0.389426517564883,19.5255608601525,21.3098877354122,22.8116308679076,24.4463555755643,0.389426517564883,0.389426517564883,0.01,0.01,17.586483001708984
85210,5,15.2832280059472,0.01,17.503906754897,19.5255608601525,21.3098877354122,22.8116308679076,0.389426517564883,0.389426517564883,0.389426517564883,0.01,15.270482063293457
85220,5,12.7531633530709,0.01,15.2832280059472,17.503906754897,19.5255608601525,21.3098877354122,0.01,0.389426517564883,0.389426517564883,0.389426517564883,12.689664840698242
85230,5,9.72314040569946,0.01,12.7531633530709,15.2832280059472,17.503906754897,19.5255608601525,0.01,0.01,0.389426517564883,0.389426517564883,9.700355529785156
85240,5,5.73785819880002,0.0973566293912208,9.72314040569946,12.7531633530709,15.2832280059472,17.503906754897,0.01,0.01,0.01,0.389426517564883,5.664177894592285
85250,5,-0.0756913222151755,0.0973566293912208,5.73785819880002,9.72314040569946,12.7531633530709,15.2832280059472,0.0973566293912208,0.01,0.01,0.01,0.0
85260,5,0.0725216093043052,0.0973566293912208,-0.0756913222151755,5.73785819880002,9.72314040569946,12.7531633530709,0.0973566293912208,0.0973566293912208,0.01,0.01,0.0
85270,5,22.2663455532771,67.6190355026052,0.0725216093043052,-0.0756913222151755,5.73785819880002,9.72314040569946,0.0973566293912208,0.0973566293912208,0.0973566293912208,0.01,14.031909942626953
85280,5,29.2276156926685,67.6190355026052,22.2663455532771,0.0725216093043052,-0.0756913222151755,5.73785819880002,67.6190355026052,0.0973566293912208,0.0973566293912208,0.0973566293912208,24.55936622619629
85290,5,34.2233223854393,67.6190355026052,29.2276156926685,22.2663455532771,0.0725216093043052,-0.0756913222151755,67.6190355026052,67.6190355026052,0.0973566293912208,0.0973566293912208,30.898645401000977
85300,5,33.1163954907764,0.01,34.2233223854393,29.2276156926685,22.2663455532771,0.0725216093043052,67.6190355026052,67.6190355026052,67.6190355026052,0.0973566293912208,33.314552307128906
85310,5,32.160795491243,0.01,33.1163954907764,34.2233223854393,29.2276156926685,22.2663455532771,0.01,67.6190355026052,67.6190355026052,67.6190355026052,31.99141502380371
85320,5,30.9476024973508,0.01,32.160795491243,33.1163954907764,34.2233223854393,29.2276156926685,0.01,0.01,67.6190355026052,67.6190355026052,31.065635681152344
85330,5,30.9649207988158,16.9047588756513,30.9476024973508,32.160795491243,33.1163954907764,34.2233223854393,0.01,0.01,0.01,67.6190355026052,29.83004379272461
85340,5,30.6959802715681,16.9047588756513,30.9649207988158,30.9476024973508,32.160795491243,33.1163954907764,16.9047588756513,0.01,0.01,0.01,30.274635314941406
85350,5,30.5394637100675,16.9047588756513,30.6959802715681,30.9649207988158,30.9476024973508,32.160795491243,16.9047588756513,16.9047588756513,0.01,0.01,29.922697067260742
85360,5,29.2864365079354,0.01,30.5394637100675,30.6959802715681,30.9649207988158,30.9476024973508,16.9047588756513,16.9047588756513,16.9047588756513,0.01,29.58039093017578
85370,5,27.9562768035062,0.01,29.2864365079354,30.5394637100675,30.6959802715681,30.9649207988158,0.01,16.9047588756513,16.9047588756513,16.9047588756513,27.965871810913086
85380,5,26.7929394898505,0.01,27.9562768035062,29.2864365079354,30.5394637100675,30.6959802715681,0.01,0.01,16.9047588756513,16.9047588756513,26.556734085083008
85390,5,25.4576909515265,4.22618971891283,26.7929394898505,27.9562768035062,29.2864365079354,30.5394637100675,0.01,0.01,0.01,16.9047588756513,25.42930793762207
85400,5,23.930028375433,4.22618971891283,25.4576909515265,26.7929394898505,27.9562768035062,29.2864365079354,4.22618971891283,0.01,0.01,0.01,24.069971084594727
85410,5,22.3501363765252,4.22618971891283,23.930028375433,25.4576909515265,26.7929394898505,27.9562768035062,4.22618971891283,4.22618971891283,0.01,0.01,22.431325912475586
85420,5,20.6818050882344,0.01,22.3501363765252,23.930028375433,25.4576909515265,26.7929394898505,4.22618971891283,4.22618971891283,4.22618971891283,0.01,20.63775062561035
85430,5,18.720281689208,0.01,20.6818050882344,22.3501363765252,23.930028375433,25.4576909515265,0.01,4.22618971891283,4.22618971891283,4.22618971891283,18.829355239868164
85440,5,16.7396063501515,0.01,18.720281689208,20.6818050882344,22.3501363765252,23.930028375433,0.01,0.01,4.22618971891283,4.22618971891283,16.60621452331543
85450,5,14.5025633526,1.05654742972821,16.7396063501515,18.720281689208,20.6818050882344,22.3501363765252,0.01,0.01,0.01,4.22618971891283,14.4183931350708
85460,5,11.7129877728534,1.05654742972821,14.5025633526,16.7396063501515,18.720281689208,20.6818050882344,1.05654742972821,0.01,0.01,0.01,11.866429328918457
85470,5,8.53668189617332,1.05654742972821,11.7129877728534,14.5025633526,16.7396063501515,18.720281689208,1.05654742972821,1.05654742972821,0.01,0.01,8.29564094543457
85480,5,4.20088138136493,0.01,8.53668189617332,11.7129877728534,14.5025633526,16.7396063501515,1.05654742972821,1.05654742972821,1.05654742972821,0.01,4.113811492919922
85490,5,0.012138983902008,0.01,4.20088138136493,8.53668189617332,11.7129877728534,14.5025633526,0.01,1.05654742972821,1.05654742972821,1.05654742972821,0.0
85500,5,0.101418390614573,0.01,0.012138983902008,4.20088138136493,8.53668189617332,11.7129877728534,0.01,0.01,1.05654742972821,1.05654742972821,0.0
85510,5,21.9359072301963,66.9444536952367,0.101418390614573,0.012138983902008,4.20088138136493,8.53668189617332,0.01,0.01,0.01,1.05654742972821,13.905416488647461
85520,5,29.2214532237962,66.9444536952367,21.9359072301963,0.101418390614573,0.012138983902008,4.20088138136493,66.9444536952367,0.01,0.01,0.01,24.27861976623535
85530,5,34.0867333372718,66.9444536952367,29.2214532237962,21.9359072301963,0.101418390614573,0.012138983902008,66.9444536952367,66.9444536952367,0.01,0.01,30.82215118408203
85540,5,33.0737379260953,0.01,34.0867333372718,29.2214532237962,21.9359072301963,0.101418390614573,66.9444536952367,66.9444536952367,66.9444536952367,0.01,33.18846893310547
85550,5,31.967879621309,0.01,33.0737379260953,34.0867333372718,29.2214532237962,21.9359072301963,0.01,66.9444536952367,66.9444536952367,66.9444536952367,31.986591339111328
85560,5,30.8373639860207,0.01,31.967879621309,33.0737379260953,34.0867333372718,29.2214532237962,0.01,0.01,66.9444536952367,66.9444536952367,30.803043365478516
85570,5,30.6174438855501,16.7361134238092,30.8373639860207,31.967879621309,33.0737379260953,34.0867333372718,0.01,0.01,0.01,66.9444536952367,29.75025749206543
85580,5,30.4648704573406,16.7361134238092,30.6174438855501,30.8373639860207,31.967879621309,33.0737379260953,16.7361134238092,0.01,0.01,0.01,29.852886199951172
85590,5,30.3737031707587,16.7361134238092,30.4648704573406,30.6174438855501,30.8373639860207,31.967879621309,16.7361134238092,16.7361134238092,0.01,0.01,29.72078514099121
85600,11,29.0749904348416,0.01,30.3737031707587,30.4648704573406,30.6174438855501,30.8373639860207,16.7361134238092,16.7361134238092,16.7361134238092,0.01,29.43259620666504
85610,11,27.8692295058487,0.01,29.0749904348416,30.3737031707587,30.4648704573406,30.6174438855501,0.01,16.7361134238092,16.7361134238092,16.7361134238092,27.727876663208008
85620,11,26.6235130355015,0.01,27.8692295058487,29.0749904348416,30.3737031707587,30.4648704573406,0.01,0.01,16.7361134238092,16.7361134238092,26.518712997436523
85630,11,25.1988084122377,4.1840283559523,26.6235130355015,27.8692295058487,29.0749904348416,30.3737031707587,0.01,0.01,0.01,16.7361134238092,25.218894958496094
85640,11,23.5751350309295,4.1840283559523,25.1988084122377,26.6235130355015,27.8692295058487,29.0749904348416,4.1840283559523,0.01,0.01,0.01,23.774269104003906
85650,11,22.0954144128202,4.1840283559523,23.5751350309295,25.1988084122377,26.6235130355015,27.8692295058487,4.1840283559523,4.1840283559523,0.01,0.01,22.03445816040039
85660,11,20.3631010793058,0.01,22.0954144128202,23.5751350309295,25.1988084122377,26.6235130355015,4.1840283559523,4.1840283559523,4.1840283559523,0.01,20.41885757446289
85670,11,18.517036260263,0.01,20.3631010793058,22.0954144128202,23.5751350309295,25.1988084122377,0.01,4.1840283559523,4.1840283559523,4.1840283559523,18.465152740478516
85680,11,16.3898260852465,0.01,18.517036260263,20.3631010793058,22.0954144128202,23.5751350309295,0.01,0.01,4.1840283559523,4.1840283559523,16.461339950561523
85690,11,14.0754696960578,1.04600708898807,16.3898260852465,18.517036260263,20.3631010793058,22.0954144128202,0.01,0.01,0.01,4.1840283559523,13.938433647155762
85700,11,11.299034982593,1.04600708898807,14.0754696960578,16.3898260852465,18.517036260263,20.3631010793058,1.04600708898807,0.01,0.01,0.01,11.324243545532227
85710,11,7.79307641043319,1.04600708898807,11.299034982593,14.0754696960578,16.3898260852465,18.517036260263,1.04600708898807,1.04600708898807,0.01,0.01,7.829533576965332
85720,11,14.7690094889079,29.5677537620647,7.79307641043319,11.299034982593,14.0754696960578,16.3898260852465,1.04600708898807,1.04600708898807,1.04600708898807,0.01,9.236678123474121
85730,11,18.665131844903,29.5677537620647,14.7690094889079,7.79307641043319,11.299034982593,14.0754696960578,29.5677537620647,1.04600708898807,1.04600708898807,1.04600708898807,14.546353340148926
85740,11,21.4260260908038,29.5677537620647,18.665131844903,14.7690094889079,7.79307641043319,11.299034982593,29.5677537620647,29.5677537620647,1.04600708898807,1.04600708898807,18.744258880615234
85750,11,19.72593786142,0.01,21.4260260908038,18.665131844903,14.7690094889079,7.79307641043319,29.5677537620647,29.5677537620647,29.5677537620647,1.04600708898807,20.482715606689453
85760,11,17.7403365806531,0.01,19.72593786142,21.4260260908038,18.665131844903,14.7690094889079,0.01,29.5677537620647,29.5677537620647,29.5677537620647,17.816251754760742
85770,11,15.6420055389077,0.01,17.7403365806531,19.72593786142,21.4260260908038,18.665131844903,0.01,0.01,29.5677537620647,29.5677537620647,15.520914077758789
85780,11,13.1746679073086,7.39193844051616,15.6420055389077,17.7403365806531,19.72593786142,21.4260260908038,0.01,0.01,0.01,29.5677537620647,13.204017639160156
85790,11,9.88571196043139,7.39193844051616,13.1746679073086,15.6420055389077,17.7403365806531,19.72593786142,7.39193844051616,0.01,0.01,0.01,10.210187911987305
85800,11,6.54401236775634,7.39193844051616,9.88571196043139,13.1746679073086,15.6420055389077,17.7403365806531,7.39193844051616,7.39193844051616,0.01,0.01,5.653979778289795
85810,11,20.011319154133,53.1537278937218,6.54401236775634,9.88571196043139,13.1746679073086,15.6420055389077,7.39193844051616,7.39193844051616,7.39193844051616,0.01,12.614386558532715
85820,11,26.1005752011147,53.1537278937218,20.011319154133,6.54401236775634,9.88571196043139,13.1746679073086,53.1537278937218,7.39193844051616,7.39193844051616,7.39193844051616,21.44605827331543
85830,11,30.5474943382659,53.1537278937218,26.1005752011147,20.011319154133,6.54401236775634,9.88571196043139,53.1537278937218,53.1537278937218,7.39193844051616,7.39193844051616,26.878084182739258
85840,11,29.4447988078401,0.01,30.5474943382659,26.1005752011147,20.011319154133,6.54401236775634,53.1537278937218,53.1537278937218,53.1537278937218,7.39193844051616,29.68980598449707
85850,11,28.135937390038,0.01,29.4447988078401,30.5474943382659,26.1005752011147,20.011319154133,0.01,53.1537278937218,53.1537278937218,53.1537278937218,28.19272804260254
85860,11,26.8805422441391,0.01,28.135937390038,29.4447988078401,30.5474943382659,26.1005752011147,0.01,0.01,53.1537278937218,53.1537278937218,26.751615524291992
85870,11,26.0879585558455,13.2884319734304,26.8805422441391,28.135937390038,29.4447988078401,30.5474943382659,0.01,0.01,0.01,53.1537278937218,25.475160598754883
85880,11,25.6430051948337,13.2884319734304,26.0879585558455,26.8805422441391,28.135937390038,29.4447988078401,13.2884319734304,0.01,0.01,0.01,24.97802734375
85890,11,25.0372634226486,13.2884319734304,25.6430051948337,26.0879585558455,26.8805422441391,28.135937390038,13.2884319734304,13.2884319734304,0.01,0.01,24.676843643188477
85900,11,23.6122130006807,0.01,25.0372634226486,25.6430051948337,26.0879585558455,26.8805422441391,13.2884319734304,13.2884319734304,13.2884319734304,0.01,23.786714553833008
85910,11,22.0304233939114,0.01,23.6122130006807,25.0372634226486,25.6430051948337,26.0879585558455,0.01,13.2884319734304,13.2884319734304,13.2884319734304,22.005905151367188
85920,11,20.1803280551424,0.01,22.0304233939114,23.6122130006807,25.0372634226486,25.6430051948337,0.01,0.01,13.2884319734304,13.2884319734304,20.279382705688477
85930,11,18.4011156361984,3.32210799335761,20.1803280551424,22.0304233939114,23.6122130006807,25.0372634226486,0.01,0.01,0.01,13.2884319734304,18.225849151611328
85940,11,16.2905665007362,3.32210799335761,18.4011156361984,20.1803280551424,22.0304233939114,23.6122130006807,3.32210799335761,0.01,0.01,0.01,16.493989944458008
85950,11,13.9048067621273,3.32210799335761,16.2905665007362,18.4011156361984,20.1803280551424,22.0304233939114,3.32210799335761,3.32210799335761,0.01,0.01,13.971424102783203
85960,11,11.2033224366341,0.01,13.9048067621273,16.2905665007362,18.4011156361984,20.1803280551424,3.32210799335761,3.32210799335761,3.32210799335761,0.01,10.972107887268066
85970,11,7.80698126516628,0.01,11.2033224366341,13.9048067621273,16.2905665007362,18.4011156361984,0.01,3.32210799335761,3.32210799335761,3.32210799335761,7.7279558181762695
85980,11,2.57410671606392,0.01,7.80698126516628,11.2033224366341,13.9048067621273,16.2905665007362,0.01,0.01,3.32210799335761,3.32210799335761,2.914921522140503
85990,11,27.1400613648329,99.99,2.57410671606392,7.80698126516628,11.2033224366341,13.9048067621273,0.01,0.01,0.01,3.32210799335761,19.35455894470215
86000,31,35.5006807516525,99.99,27.1400613648329,2.57410671606392,7.80698126516628,11.2033224366341,99.99,0.01,0.01,0.01,33.996219635009766
86010,31,41.5483081475978,99.99,35.5006807516525,27.1400613648329,2.57410671606392,7.80698126516628,99.99,99.99,0.01,0.01,39.43075180053711
86020,31,40.8260005155944,0.01,41.5483081475978,35.5006807516525,27.1400613648329,2.57410671606392,99.99,99.99,99.99,0.01,40.55730438232422
86030,31,39.9332011228675,0.01,40.8260005155944,41.5483081475978,35.5006807516525,27.1400613648329,0.01,99.99,99.99,99.99,39.96905517578125
86040,31,39.0971258676846,0.01,39.9332011228675,40.8260005155944,41.5483081475978,35.5006807516525,0.01,0.01,99.99,99.99,39.01715087890625
86050,31,39.4704554586703,25.2076317495849,39.0971258676846,39.9332011228675,40.8260005155944,41.5483081475978,0.01,0.01,0.01,99.99,38.48793029785156
86060,31,39.9400908742111,25.2076317495849,39.4704554586703,39.0971258676846,39.9332011228675,40.8260005155944,25.2076317495849,0.01,0.01,0.01,39.10289764404297
86070,31,40.2672244358632,25.2076317495849,39.9400908742111,39.4704554586703,39.0971258676846,39.9332011228675,25.2076317495849,25.2076317495849,0.01,0.01,39.58325958251953
86080,31,39.4126079880528,0.01,40.2672244358632,39.9400908742111,39.4704554586703,39.0971258676846,25.2076317495849,25.2076317495849,25.2076317495849,0.01,39.4359130859375
86090,31,38.4606333762965,0.01,39.4126079880528,40.2672244358632,39.9400908742111,39.4704554586703,0.01,25.2076317495849,25.2076317495849,25.2076317495849,38.499412536621094
86100,31,37.6731705162105,0.01,38.4606333762965,39.4126079880528,40.2672244358632,39.9400908742111,0.01,0.01,25.2076317495849,25.2076317495849,37.5073127746582
86110,31,36.6247359616411,6.30190793739621,37.6731705162105,38.4606333762965,39.4126079880528,40.2672244358632,0.01,0.01,0.01,25.2076317495849,36.74273681640625
86120,31,35.6063912721709,6.30190793739621,36.6247359616411,37.6731705162105,38.4606333762965,39.4126079880528,6.30190793739621,0.01,0.01,0.01,35.57179641723633
86130,31,34.6872289252757,6.30190793739621,35.6063912721709,36.6247359616411,37.6731705162105,38.4606333762965,6.30190793739621,6.30190793739621,0.01,0.01,34.54501724243164
86140,31,33.704920156773,0.01,34.6872289252757,35.6063912721709,36.6247359616411,37.6731705162105,6.30190793739621,6.30190793739621,6.30190793739621,0.01,33.6185302734375
86150,31,32.5836991783443,0.01,33.704920156773,34.6872289252757,35.6063912721709,36.6247359616411,0.01,6.30190793739621,6.30190793739621,6.30190793739621,32.649688720703125
86160,31,31.4476367053713,0.01,32.5836991783443,33.704920156773,34.6872289252757,35.6063912721709,0.01,0.01,6.30190793739621,6.30190793739621,31.434043884277344
86170,31,30.3065210174908,1.57547698434905,31.4476367053713,32.5836991783443,33.704920156773,34.6872289252757,0.01,0.01,0.01,6.30190793739621,30.305156707763672
86180,31,29.185519212869,1.57547698434905,30.3065210174908,31.4476367053713,32.5836991783443,33.704920156773,1.57547698434905,0.01,0.01,0.01,29.12713050842285
86190,31,27.7839007500195,1.57547698434905,29.185519212869,30.3065210174908,31.4476367053713,32.5836991783443,1.57547698434905,1.57547698434905,0.01,0.01,27.97974967956543
86200,31,29.3446386887687,29.2196529737323,27.7839007500195,29.185519212869,30.3065210174908,31.4476367053713,1.57547698434905,1.57547698434905,1.57547698434905,0.01,27.43600082397461
86210,31,30.4320020626117,29.2196529737323,29.3446386887687,27.7839007500195,29.185519212869,30.3065210174908,29.2196529737323,1.57547698434905,1.57547698434905,1.57547698434905,29.385616302490234
86220,31,31.616521642319,29.2196529737323,30.4320020626117,29.3446386887687,27.7839007500195,29.185519212869,29.2196529737323,29.2196529737323,1.57547698434905,1.57547698434905,30.39634132385254
86230,31,30.5171167254246,0.01,31.616521642319,30.4320020626117,29.3446386887687,27.7839007500195,29.2196529737323,29.2196529737323,29.2196529737323,1.57547698434905,30.613637924194336
86240,31,29.4267609645183,0.01,30.5171167254246,31.616521642319,30.4320020626117,29.3446386887687,0.01,29.2196529737323,29.2196529737323,29.2196529737323,29.304065704345703
86250,31,28.0852979982591,0.01,29.4267609645183,30.5171167254246,31.616521642319,30.4320020626117,0.01,0.01,29.2196529737323,29.2196529737323,28.179224014282227
86260,31,29.6959996578067,30.854672342188,28.0852979982591,29.4267609645183,30.5171167254246,31.616521642319,0.01,0.01,0.01,29.2196529737323,27.812776565551758
86270,31,31.0714001191732,30.854672342188,29.6959996578067,28.0852979982591,29.4267609645183,30.5171167254246,30.854672342188,0.01,0.01,0.01,29.777257919311523
86280,31,32.3537249578649,30.854672342188,31.0714001191732,29.6959996578067,28.0852979982591,29.4267609645183,30.854672342188,30.854672342188,0.01,0.01,31.110931396484375
86290,31,31.2425031395483,0.01,32.3537249578649,31.0714001191732,29.6959996578067,28.0852979982591,30.854672342188,30.854672342188,30.854672342188,0.01,31.353010177612305
86300,31,30.1039219276678,0.01,31.2425031395483,32.3537249578649,31.0714001191732,29.6959996578067,0.01,30.854672342188,30.854672342188,30.854672342188,30.049957275390625
86310,31,28.8529960426963,0.01,30.1039219276678,31.2425031395483,32.3537249578649,31.0714001191732,0.01,0.01,30.854672342188,30.854672342188,28.859966278076172
86320,31,28.4236416038979,14.8007107693198,28.8529960426963,30.1039219276678,31.2425031395483,32.3537249578649,0.01,0.01,0.01,30.854672342188,27.539976119995117
86330,31,28.0534036674661,14.8007107693198,28.4236416038979,28.8529960426963,30.1039219276678,31.2425031395483,14.8007107693198,0.01,0.01,0.01,27.529138565063477
86340,31,27.6648583401496,14.8007107693198,28.0534036674661,28.4236416038979,28.8529960426963,30.1039219276678,14.8007107693198,14.8007107693198,0.01,0.01,27.178537368774414
86350,31,28.6896539533591,25.1783020109109,27.6648583401496,28.0534036674661,28.4236416038979,28.8529960426963,14.8007107693198,14.8007107693198,14.8007107693198,0.01,27.458240509033203
86360,31,29.4827593863584,25.1783020109109,28.6896539533591,27.6648583401496,28.0534036674661,28.4236416038979,25.1783020109109,14.8007107693198,14.8007107693198,14.8007107693198,28.541072845458984
86370,31,30.4114532814297,25.1783020109109,29.4827593863584,28.6896539533591,27.6648583401496,28.0534036674661,25.1783020109109,25.1783020109109,14.8007107693198,14.8007107693198,29.272855758666992
86380,31,29.2196784089633,0.01,30.4114532814297,29.4827593863584,28.6896539533591,27.6648583401496,25.1783020109109,25.1783020109109,25.1783020109109,14.8007107693198,29.435203552246094
86390,31,27.8160695476073,0.01,29.2196784089633,30.4114532814297,29.4827593863584,28.6896539533591,0.01,25.1783020109109,25.1783020109109,25.1783020109109,27.92241668701172
86400,25,26.564101803875,0.01,27.8160695476073,29.2196784089633,30.4114532814297,29.4827593863584,0.01,0.01,25.1783020109109,25.1783020109109,26.380857467651367
86410,25,31.7036271859103,62.4955371736802,26.564101803875,27.8160695476073,29.2196784089633,30.4114532814297,0.01,0.01,0.01,25.1783020109109,28.37740707397461
86420,25,35.9143817393395,62.4955371736802,31.7036271859103,26.564101803875,27.8160695476073,29.2196784089633,62.4955371736802,0.01,0.01,0.01,32.65391159057617
86430,25,39.162113380101,62.4955371736802,35.9143817393395,31.7036271859103,26.564101803875,27.8160695476073,62.4955371736802,62.4955371736802,0.01,0.01,36.61262512207031
86440,25,38.3202835734339,0.01,39.162113380101,35.9143817393395,31.7036271859103,26.564101803875,62.4955371736802,62.4955371736802,62.4955371736802,0.01,38.38419723510742
86450,25,37.2942784363593,0.01,38.3202835734339,39.162113380101,35.9143817393395,31.7036271859103,0.01,62.4955371736802,62.4955371736802,62.4955371736802,37.39482116699219
86460,25,36.3996144923318,0.01,37.2942784363593,38.3202835734339,39.162113380101,35.9143817393395,0.01,0.01,62.4955371736802,62.4955371736802,36.30426025390625
86470,25,36.2857540159297,15.6238842934201,36.3996144923318,37.2942784363593,38.3202835734339,39.162113380101,0.01,0.01,0.01,62.4955371736802,35.41419219970703
86480,25,35.9730042438355,15.6238842934201,36.2857540159297,36.3996144923318,37.2942784363593,38.3202835734339,15.6238842934201,0.01,0.01,0.01,35.529212951660156
86490,25,35.7053653894754,15.6238842934201,35.9730042438355,36.2857540159297,36.3996144923318,37.2942784363593,15.6238842934201,15.6238842934201,0.01,0.01,35.17325973510742
86500,25,34.5558233445636,0.01,35.7053653894754,35.9730042438355,36.2857540159297,36.3996144923318,15.6238842934201,15.6238842934201,15.6238842934201,0.01,34.78184127807617
86510,25,33.5922211217709,0.01,34.5558233445636,35.7053653894754,35.9730042438355,36.2857540159297,0.01,15.6238842934201,15.6238842934201,15.6238842934201,33.46352767944336
86520,25,32.548620819551,0.01,33.5922211217709,34.5558233445636,35.7053653894754,35.9730042438355,0.01,0.01,15.6238842934201,15.6238842934201,32.5404052734375
86530,25,31.4201278460368,3.90597107335501,32.548620819551,33.5922211217709,34.5558233445636,35.7053653894754,0.01,0.01,0.01,15.6238842934201,31.430538177490234
86540,25,30.2313782504817,3.90597107335501,31.4201278460368,32.548620819551,33.5922211217709,34.5558233445636,3.90597107335501,0.01,0.01,0.01,30.276508331298828
86550,25,28.9859518655439,3.90597107335501,30.2313782504817,31.4201278460368,32.548620819551,33.5922211217709,3.90597107335501,3.90597107335501,0.01,0.01,29.03497886657715
86560,25,27.8300510340614,0.01,28.9859518655439,30.2313782504817,31.4201278460368,32.548620819551,3.90597107335501,3.90597107335501,3.90597107335501,0.01,27.651277542114258
86570,25,26.588317070496,0.01,27.8300510340614,28.9859518655439,30.2313782504817,31.4201278460368,0.01,3.90597107335501,3.90597107335501,3.90597107335501,26.499032974243164
86580,25,25.0601112984525,0.01,26.588317070496,27.8300510340614,28.9859518655439,30.2313782504817,0.01,0.01,3.90597107335501,3.90597107335501,25.177780151367188
86590,25,23.5267378716318,0.976492768338753,25.0601112984525,26.588317070496,27.8300510340614,28.9859518655439,0.01,0.01,0.01,3.90597107335501,23.478403091430664
86600,25,21.8533820312289,0.976492768338753,23.5267378716318,25.0601112984525,26.588317070496,27.8300510340614,0.976492768338753,0.01,0.01,0.01,21.897478103637695
86610,25,20.0025981179617,0.976492768338753,21.8533820312289,23.5267378716318,25.0601112984525,26.588317070496,0.976492768338753,0.976492768338753,0.01,0.01,20.09365463256836
86620,25,28.2393619156914,67.6343780930659,20.0025981179617,21.8533820312289,23.5267378716318,25.0601112984525,0.976492768338753,0.976492768338753,0.976492768338753,0.01,23.04690933227539
86630,25,33.6534355586619,67.6343780930659,28.2393619156914,20.0025981179617,21.8533820312289,23.5267378716318,67.6343780930659,0.976492768338753,0.976492768338753,0.976492768338753,30.097827911376953
86640,25,37.6943786733712,67.6343780930659,33.6534355586619,28.2393619156914,20.0025981179617,21.8533820312289,67.6343780930659,67.6343780930659,0.976492768338753,0.976492768338753,34.748687744140625
