tiempo,referencia,hc,f_pid,hc_prev,hc_prev_prev,hc_prev_3,hc_prev_4,freq_prev,freq_prev_prev,freq_prev_3,freq_prev_4,y_hat_1,error
2140,37,36.0725057689807,69.9276883616527,34.5819033104976,35.5037655725644,36.5256814462075,37.3891953326123,0.01,0.01,0.01,74.7484794616338,36.044456,0.028049287047103633
2150,37,37.5525023864642,69.9276883616527,36.0725057689807,34.5819033104976,35.5037655725644,36.5256814462075,69.9276883616527,0.01,0.01,0.01,37.40321,0.14929270018490115
2160,37,38.9093205223838,69.9276883616527,37.5525023864642,36.0725057689807,34.5819033104976,35.5037655725644,69.9276883616527,69.9276883616527,0.01,0.01,38.796665,0.11265533073341061
2170,37,37.9355553811439,0.01,38.9093205223838,37.5525023864642,36.0725057689807,34.5819033104976,69.9276883616527,69.9276883616527,69.9276883616527,0.01,38.12593,-0.19037540498891303
2180,37,37.2405234284475,0.01,37.9355553811439,38.9093205223838,37.5525023864642,36.0725057689807,0.01,69.9276883616527,69.9276883616527,69.9276883616527,37.07784,0.16268453074242473
2190,37,35.988261644457,0.01,37.2405234284475,37.9355553811439,38.9093205223838,37.5525023864642,0.01,0.01,69.9276883616527,69.9276883616527,36.32247,-0.33420997419534615
2200,37,36.0213439779997,38.5575405983476,35.988261644457,37.2405234284475,37.9355553811439,38.9093205223838,0.01,0.01,0.01,69.9276883616527,36.138107,-0.1167633218049886
2210,37,36.0816466430746,38.5575405983476,36.0213439779997,35.988261644457,37.2405234284475,37.9355553811439,38.5575405983476,0.01,0.01,0.01,36.130085,-0.04843834838047911
2220,37,36.400206322281,38.5575405983476,36.0816466430746,36.0213439779997,35.988261644457,37.2405234284475,38.5575405983476,38.5575405983476,0.01,0.01,36.188374,0.2118327566071727
2230,37,35.1706935743852,0.01,36.400206322281,36.0816466430746,36.0213439779997,35.988261644457,38.5575405983476,38.5575405983476,38.5575405983476,0.01,35.425716,-0.2550228257612872
2240,37,33.8947732115443,0.01,35.1706935743852,36.400206322281,36.0816466430746,36.0213439779997,0.01,38.5575405983476,38.5575405983476,38.5575405983476,34.260216,-0.3654425477330463
2250,37,33.0660498882438,0.01,33.8947732115443,35.1706935743852,36.400206322281,36.0816466430746,0.01,0.01,38.5575405983476,38.5575405983476,32.928493,0.13755638848794405
2260,37,35.6900698929755,87.279864530232,33.0660498882438,33.8947732115443,35.1706935743852,36.400206322281,0.01,0.01,0.01,38.5575405983476,35.34866,0.34141037759464155
2270,37,37.7701372495985,87.279864530232,35.6900698929755,33.0660498882438,33.8947732115443,35.1706935743852,87.279864530232,0.01,0.01,0.01,37.954277,-0.18413978897572036
2280,37,39.7998975205779,87.279864530232,37.7701372495985,35.6900698929755,33.0660498882438,33.8947732115443,87.279864530232,87.279864530232,0.01,0.01,39.810593,-0.010695130789287077
